SK_ID_CURR,TARGET
101259,0.14525133745832458
101268,0.1256727417573363
101269,0.017097630866785837
101271,0.03409517228386466
101279,0.05745821013058545
101281,0.19721121266085384
101287,0.06707191887156676
101292,0.030641024054156966
101294,0.022272102680978872
101296,0.08991425603822727
101297,0.02720504749979981
101299,0.03685823618020241
101301,0.05261808993312355
101305,0.04434759626661426
101308,0.1717687326941696
101318,0.008860154829055241
101327,0.202304862485008
101329,0.008979067583101722
101332,0.05782324474107283
101337,0.02884175956039441
101343,0.03404451606345668
101345,0.01693136805706667
101346,0.013259385812093601
101353,0.015302402237991779
101354,0.13961929652901342
101355,0.10464993361317478
101356,0.025824241464940893
101362,0.11059039438994454
101363,0.5680425255918709
101365,0.010774983239804576
101366,0.0513876347328711
101367,0.22128555093551214
101368,0.007745338766201252
101374,0.08962257217139763
101380,0.016152946611196126
101383,0.02310357304176061
101398,0.017485362596984664
101399,0.26764105665686805
101401,0.21198058394847066
101412,0.058073642944359356
101426,0.0854970027723601
101427,0.29968027757079113
101428,0.20822214793292934
101429,0.12213994311536508
101434,0.02201110652942007
101440,0.10746353260702092
101448,0.09723429107206309
101449,0.02883364466890947
101465,0.015125827761603558
101467,0.0306307697348728
101472,0.06558392596223314
101478,0.1488386906830356
101497,0.03801803304343353
101504,0.03526864403916512
101547,0.023502992141718512
101548,0.1179753560323841
101555,0.09449916193500052
101570,0.010509350261851466
101572,0.02662613403916596
101578,0.015604389523722883
101580,0.14583509676913714
101588,0.12375094674288659
101602,0.04127198485738158
101610,0.200327491010102
101614,0.029566586349482227
101616,0.03363044671833217
101643,0.09459407250070377
101644,0.02741297639162362
101649,0.053918248092283995
101650,0.04304484172428954
101665,0.01848455516212406
101667,0.03755462441333003
101669,0.030160039058826
101674,0.08618202708941354
101675,0.009087900274337745
101678,0.07239655056035806
101682,0.017214672879258222
101686,0.02066089102468436
101697,0.16987648615304135
101700,0.4185351713834857
101711,0.025485919404013437
101714,0.044051108713015735
101715,0.222637700486468
101728,0.01368107513837339
101732,0.024663497867737413
101757,0.09876805255521655
101758,0.06992198440324944
101759,0.07511933030782571
101762,0.018008538462315402
101764,0.07290275937656865
101780,0.38202105533336705
101784,0.024173669052889736
101789,0.01814471589960061
101816,0.08913989806066394
101819,0.0206554859210445
101827,0.0062903559363329045
101863,0.08617359812499734
101867,0.02397478374558031
101870,0.01248155913876007
101873,0.2388862266343764
101878,0.07063994134078408
101879,0.055274922062318606
101880,0.0284042706851671
101887,0.039547196472420894
101897,0.017312663788838115
101901,0.059953426806061486
101903,0.15068038477837617
101920,0.03671597467570224
101921,0.029905120588247326
101922,0.041956634046871805
101961,0.03404982604101095
101962,0.013080051784996697
101971,0.025649058942796957
101976,0.30640909873619043
102002,0.11403172277615496
102005,0.024107301236988173
102007,0.2385253577376836
102017,0.017951698453960628
102019,0.15785705508795939
102029,0.012771695185664317
102051,0.10619993657608458
102052,0.009068409801813495
102054,0.023291684445704033
102062,0.07286957341741608
102067,0.15691705591589725
102068,0.12888308717161648
102070,0.0334692826444735
102090,0.08551407351434451
102092,0.03605320847849505
102099,0.09785089881166066
102100,0.029003292144375484
102112,0.08313189824892611
102113,0.015632626560433294
102122,0.10837640496599445
102123,0.02715591122431997
102125,0.010840319240980088
102126,0.08865147041988114
102146,0.011785041836956216
102147,0.04680609343968726
102151,0.052394506533883514
102158,0.14631947277337837
102159,0.020934254933838523
102162,0.06550109851812573
102165,0.0249855327763903
102166,0.01559608421922238
102174,0.007793749405169506
102193,0.18704174603463042
102198,0.032643228700541066
102205,0.19967677784087426
102206,0.01122958651699287
102218,0.02053001630237019
102221,0.024291976301020247
102230,0.06472332711249258
102238,0.037131615510620844
102248,0.0691655737946013
102252,0.1865164925254383
102259,0.04822110174265495
102262,0.13625157953258538
102273,0.043458259919187996
102286,0.13422071326390625
102293,0.010751922027414386
102294,0.03670841503138185
102296,0.06366941455733105
102298,0.17697748291802537
102303,0.03212994793691186
102309,0.030683545793685253
102315,0.01737504644127101
102340,0.05903499488464037
102342,0.06396405074625541
102344,0.034177444287266066
102346,0.08564421008495816
102347,0.017036851275626912
102374,0.06171419883102872
102380,0.06074624486524716
102387,0.010187806037898544
102393,0.04544785406086824
102403,0.01908357470584783
102413,0.030485797448677934
102414,0.006242262309771272
102415,0.043656615834551986
102416,0.09684791359944164
102439,0.02054934375729504
102441,0.0368936003879657
102443,0.019552844110011694
102444,0.21017492442966823
102445,0.09834705213619367
102448,0.04067537372416997
102449,0.15007044440923903
102450,0.18135596682970156
102456,0.010315771093852547
102458,0.10317390178522544
102459,0.04289486571648761
102465,0.03156020109296668
102470,0.2129584423893551
102471,0.022343130799389332
102475,0.017573050152484337
102476,0.19274593275904803
102506,0.04091777178967878
102509,0.03731449269352661
102519,0.010511808876855603
102522,0.018291313363030283
102545,0.03861570179904367
102549,0.02434478702494467
102562,0.00943465778671801
102563,0.01561505888935656
102568,0.12185550006407253
102582,0.045109508400193815
102592,0.007498384495502387
102597,0.12220379427055252
102605,0.01861642851748149
102614,0.02599568249325395
102617,0.18075572659693043
102634,0.06424366704617095
102652,0.03319518697140159
102655,0.010984885449403308
102671,0.0932007755700697
102694,0.11137055193751767
102701,0.06107729426340897
102703,0.020783987718358068
102704,0.014191114316996897
102713,0.013963755397001808
102720,0.071829994850321
102731,0.012252620079959434
102733,0.020163342839286242
102749,0.01894663055056355
102755,0.10001934664724416
102763,0.005941247510354352
102770,0.053096072519910935
102772,0.0955801017976592
102799,0.11240251831191078
102838,0.009945890300105998
102854,0.018634165169313002
102862,0.1790880367784727
102863,0.021668934581867465
102867,0.010807880864840986
102868,0.01172675918398713
102878,0.047670554960027416
102887,0.03251545649164469
102898,0.22968503462998655
102904,0.06763113056848678
102912,0.042208522886572834
102919,0.028030823645630892
102927,0.08280270469154773
102932,0.047707056652704104
102933,0.062271654266546496
102935,0.014101080777326778
102958,0.04798587610304075
102969,0.21843231319835588
102971,0.018244785981064906
102975,0.09460907301642278
102979,0.04925966474248836
102982,0.009126845818049631
102987,0.25645522046440117
102989,0.05865769485196171
102995,0.07002650375392919
102996,0.015569430602569621
103000,0.017506305958037673
103001,0.14920608459314508
103004,0.015675886628647634
103010,0.010319905922991182
103025,0.21030691612883295
103029,0.019582419669658718
103046,0.08865705913886912
103056,0.042896741473891914
103062,0.061615612798848
103078,0.030873261457114803
103083,0.01490351065417306
103092,0.04232248591193629
103096,0.055157345953384986
103097,0.11931102227916733
103102,0.2133790928579909
103112,0.06765797399042549
103132,0.02580838305738676
103144,0.05396478792672167
103145,0.0504066075011831
103146,0.007860620047675092
103147,0.04380980278131274
103158,0.039041420490905296
103171,0.09774006259329557
103173,0.025128526843784554
103184,0.03656579816825725
103195,0.12600404917157532
103196,0.048459603755426545
103206,0.019254867619872346
103230,0.2277493465262328
103231,0.16699293152929282
103232,0.019051076131587578
103239,0.15994837286809901
103240,0.18690340532588798
103243,0.017271984229718068
103252,0.07443263671570646
103258,0.062254802992796794
103259,0.10299600084946879
103279,0.019983009217592825
103280,0.006730979801876375
103286,0.03246223849372718
103287,0.5258338376926862
103290,0.011503291601075659
103298,0.022320924409445782
103315,0.008198141456916145
103319,0.031524076256932675
103334,0.21530991155628298
103336,0.16026394829369983
103345,0.02672894809770593
103368,0.028975050430000173
103371,0.18996362479311096
103377,0.015971301693586647
103398,0.02347107013180928
103404,0.06121802688035169
103408,0.16556587562622885
103410,0.04272152019213789
103418,0.013731599230818419
103420,0.11034089589180594
103432,0.10035805906842692
103433,0.009802240597633401
103436,0.007872685420978192
103440,0.013591341147209996
103453,0.02500514937821316
103459,0.028259085562668648
103460,0.026606919578506288
103461,0.007289150548448219
103462,0.022027992780012197
103473,0.15060202410207946
103474,0.013311499039963006
103475,0.11596761158220244
103478,0.06436959202064439
103480,0.08470387399995649
103484,0.018444980249103776
103494,0.13783495594484588
103513,0.01974321364846067
103515,0.04135908124376536
103516,0.10449385521097686
103525,0.09368391309558864
103541,0.12327477120230936
103544,0.006984058589379132
103562,0.26104108458296826
103570,0.3913469960820941
103572,0.25420948272480937
103574,0.027431424097003717
103575,0.045815461275528366
103591,0.13682580441890013
103594,0.01397473103903597
103609,0.026288049793011675
103613,0.1847017743492723
103614,0.053992135639495266
103615,0.07319188341178226
103624,0.043777511740266235
103625,0.21349059333249004
103628,0.09877434424681882
103629,0.011597460459201158
103647,0.11461552794506741
103648,0.0705055336849719
103651,0.03289408254183788
103658,0.01633831890849648
103668,0.07442147181588157
103669,0.05566307994622236
103676,0.01575972720081758
103682,0.028122225133109916
103683,0.023312544145037705
103689,0.02889239445490364
103725,0.061621496896952066
103733,0.08234122142249017
103744,0.02287689538177277
103762,0.12585176659641908
103771,0.3992624851493563
103773,0.010573164946133948
103783,0.04286454161433566
103784,0.07771206684830627
103808,0.015357660730860572
103812,0.02711744666550599
103813,0.046740939383001535
103814,0.07099492726956097
103818,0.12835303727034117
103824,0.013141603297294248
103828,0.015299816589540329
103830,0.2963777727149123
103840,0.011082953085692787
103842,0.05929486628755515
103847,0.12262382071155156
103848,0.12715917154076287
103851,0.022909551682395973
103854,0.13118956390904427
103857,0.19453519392186072
103861,0.02309159268120304
103862,0.06672125545175063
103865,0.032628072770595026
103870,0.011402201743899783
103876,0.022150246918157684
103891,0.3698185235732954
103908,0.03768420922065153
103914,0.12023683299555524
103918,0.0788192350912769
103940,0.020442172707720238
103963,0.136594618114037
103966,0.028706026418093073
103971,0.13924892691176255
103980,0.07940790535976613
103984,0.062329471870526426
103985,0.02547818062772227
103998,0.2611478630400641
104019,0.008462462443715573
104026,0.02655221960456886
104035,0.10222685162620145
104044,0.07931692302518707
104045,0.03430367299288909
104047,0.263568089454518
104051,0.056207934989958505
104058,0.04396008674779726
104063,0.027548179195714954
104066,0.3475530568493554
104087,0.019600541559839393
104089,0.06639705818533712
104095,0.032306843095527456
104098,0.12384747705098263
104104,0.012835951224566981
104110,0.26643608897360055
104120,0.0605619994220949
104122,0.01156371665350738
104131,0.03171960284680355
104132,0.09117616584085649
104135,0.03315168230334867
104136,0.01870641783452904
104149,0.0649813695912182
104150,0.0569737030598023
104156,0.28150385917091586
104165,0.10352119805382091
104175,0.019296318816301294
104179,0.06377143898921073
104184,0.1342359818664441
104206,0.02234526665162011
104216,0.46190904784330267
104230,0.08446117860753326
104257,0.025770125134010766
104272,0.0206612076106357
104273,0.04810104937288221
104278,0.018701614390241404
104294,0.05591796642063306
104295,0.02139375815659924
104297,0.03263571223916047
104298,0.07715588639760884
104308,0.027721501867857958
104318,0.03925084418240912
104319,0.08182070969033121
104320,0.05480240486709424
104327,0.10981344324059218
104334,0.05539014397470765
104344,0.028058209918236512
104350,0.030677405895804685
104351,0.1708907083989137
104354,0.015258128348840869
104369,0.11821858507314738
104376,0.16104947120041774
104381,0.04248602794603622
104384,0.03137555520796861
104391,0.027032431791981695
104394,0.022708116357652745
104398,0.1906951966823911
104402,0.007126632023279636
104408,0.0769520493379382
104409,0.009241735969816067
104410,0.3901660012321932
104412,0.043821538896534284
104417,0.05625451327833678
104424,0.09086452027573162
104426,0.015062593374161605
104435,0.0450408108923423
104445,0.033495639390580235
104458,0.01833410297663904
104460,0.03333254620816835
104466,0.017357488643849228
104472,0.11535500194455377
104473,0.06753940895392423
104479,0.01607574718353561
104480,0.015311540467003141
104482,0.03499787083520993
104499,0.020105063565043813
104501,0.010700468009506761
104502,0.02446944344937759
104506,0.06210453871792627
104510,0.012438926871854675
104512,0.0580275646063439
104520,0.0782666794138467
104528,0.0628512303312799
104529,0.02155202546848394
104541,0.04974486579814153
104578,0.010096556995795525
104584,0.03618987527162782
104588,0.10588641143831026
104602,0.13362573002713618
104610,0.007741799893074274
104611,0.19803856727189492
104618,0.10725768134384611
104620,0.04962865123233183
104622,0.019545039827411452
104624,0.016929720447527698
104625,0.08583178780299022
104634,0.07792546516132935
104639,0.041882356506747605
104646,0.008877615173665287
104647,0.03316588978786758
104652,0.024678928786788897
104670,0.04895475462258063
104677,0.019552034777532847
104685,0.055481068834495315
104691,0.050055290522561344
104696,0.08697413655866992
104699,0.012349313905018413
104712,0.1485627580971575
104714,0.016635049953037016
104717,0.05580885944919274
104718,0.04946416257371763
104740,0.055475466976331086
104741,0.024456639131654433
104743,0.00933052651471527
104744,0.022540356309149624
104747,0.05832571939547408
104767,0.04904919980921324
104772,0.10420657871983321
104776,0.10541788162502272
104779,0.027072452466285164
104814,0.012931042700977682
104815,0.021545224422648963
104830,0.04025614216114044
104831,0.08926741294515546
104833,0.060625651011880284
104839,0.019101076282390023
104840,0.017573772134435704
104860,0.09175177053798288
104861,0.022492238105580733
104866,0.02976465031868249
104870,0.01109443468213607
104877,0.034357178488049075
104878,0.016511050394485763
104879,0.017090368940320084
104880,0.06902731441152728
104899,0.008695718870254967
104906,0.031032350559789992
104907,0.06896133121787153
104913,0.059806376439257604
104916,0.12530587208002344
104921,0.04518240565701071
104930,0.05072586411233461
104931,0.19776556774779772
104936,0.03379932473787752
104937,0.02829186167287439
104942,0.025038249976285124
104943,0.030211098586352316
104969,0.030779457970065892
104972,0.19916960130304126
104988,0.05639387492597965
105013,0.01208880153878636
105015,0.014097067863708594
105019,0.01676664615253592
105027,0.06427698402751524
105030,0.05022798512277297
105035,0.3261518613026196
105041,0.015967784208587913
105051,0.34235016716572664
105056,0.08968809075865171
105067,0.4032100185466307
105071,0.021896447474077603
105072,0.015946488234326265
105074,0.0957761228805295
105091,0.029981424198185162
105101,0.017668306285933168
105103,0.06653030645447547
105134,0.0327114337523885
105139,0.01192335137645071
105142,0.1515390489411428
105146,0.04682636504757782
105163,0.06315759432982115
105168,0.115255352542944
105172,0.02068150234398437
105176,0.2399791769584424
105195,0.03113428990333134
105196,0.19566005468792347
105197,0.021767163271926574
105203,0.05975090582461517
105223,0.07785751033295657
105227,0.11882321965825388
105228,0.015952757080633477
105230,0.08649267010872648
105231,0.11432540664273251
105239,0.028187731912474433
105242,0.1666571862564494
105244,0.039143598886672286
105245,0.04750374478491165
105248,0.03900650640372543
105249,0.023105836309003452
105266,0.24434911209426666
105271,0.24934718994967617
105276,0.06364569472014163
105282,0.03166870652173774
105292,0.07820066829769387
105297,0.005794168262461422
105332,0.031490133351492415
105333,0.026370877946568456
105343,0.06176414805624616
105344,0.030552408746847688
105345,0.14749220133409277
105357,0.029452373368459673
105359,0.06513512874817795
105366,0.06458447703656586
105367,0.03614570465315034
105370,0.008276149301604982
105377,0.04561173311626221
105390,0.018010319338024102
105399,0.00803208553944484
105403,0.17282106244591242
105404,0.0622848653355437
105414,0.015166508927795573
105417,0.0515853517967705
105425,0.10177538869554999
105452,0.14702954230118614
105454,0.10471373408324451
105456,0.03368012920288808
105470,0.035245160596841435
105471,0.04754279870052303
105483,0.08044880188506226
105493,0.2608445078398312
105508,0.06512411371791803
105514,0.039309467924327546
105515,0.01495288720903967
105528,0.11920222363698199
105529,0.018533660792326483
105531,0.022472508229594658
105532,0.048553303581486705
105558,0.014293238117544942
105574,0.015026051385541637
105578,0.014849898716938769
105584,0.4247414740616024
105595,0.04922420827374551
105617,0.25321764138183556
105618,0.04757905108013685
105621,0.02343816156602628
105625,0.03151345140820741
105629,0.032741786063977166
105630,0.015108915141605197
105634,0.022475075606809614
105635,0.009934259120734987
105641,0.14783533668999171
105647,0.07489610409418741
105648,0.037469047723278394
105655,0.028233812790708947
105657,0.023258673991631704
105672,0.12059499139213682
105678,0.0975105268522389
105682,0.09393039620219878
105691,0.016991444229432086
105692,0.019544154985170033
105706,0.019532680380575766
105712,0.045633963145843066
105720,0.01841650727291286
105734,0.010158987535235975
105735,0.01870148314148387
105736,0.24101122617644863
105737,0.014167884899096858
105738,0.12894550351438142
105740,0.12207544641664667
105744,0.04298617741206053
105747,0.04890660392813382
105749,0.18562578840143626
105754,0.02029386568255275
105758,0.04805363333755071
105760,0.03126552593040829
105767,0.14648348606061695
105784,0.07965109435768779
105791,0.022800540283110075
105802,0.1182245349896126
105807,0.21073341552670896
105809,0.035705485251400264
105816,0.05979127999734609
105817,0.006311374637073351
105824,0.0904351734029809
105832,0.033337888068142155
105856,0.02213252451725878
105865,0.01680906229099325
105899,0.19578411905559312
105906,0.03666297338625368
105916,0.029805043011797722
105923,0.0566146059002314
105937,0.10927860880363455
105965,0.05037729437515808
105966,0.06745110513231718
105968,0.05153322754422845
105973,0.05576522438160902
105976,0.12123570308686926
105978,0.14288297786999252
105979,0.014375969923907286
105991,0.17127574476643537
105998,0.08303192702251569
105999,0.02679813780633551
106000,0.10160574098106466
106001,0.019952310728101722
106010,0.15435396058975298
106011,0.017812971406408085
106013,0.10780637076886326
106015,0.012767450854552132
106026,0.01510083974166531
106032,0.031233423269879997
106035,0.2410595483798942
106040,0.03286040702615535
106041,0.17131930017402897
106044,0.01265923928937411
106053,0.15353378593506292
106054,0.013529461919436407
106065,0.11651125649264142
106081,0.0391667978693938
106083,0.07036338290178953
106087,0.023807977637255957
106090,0.05619200205957996
106101,0.03315241868247643
106102,0.03389340916601296
106109,0.026778636578455008
106116,0.10926854222427922
106150,0.010105931501757724
106155,0.06721689713051429
106166,0.028134057256838388
106176,0.18252808199106613
106189,0.02255271943695004
106199,0.11658637201192538
106205,0.09742912851953406
106206,0.0687201364513076
106211,0.02210846158641333
106214,0.06875984292560323
106216,0.03739286714039552
106217,0.051703260381347135
106225,0.011596545391745263
106249,0.013017242395256706
106256,0.028671284599170597
106258,0.03936542943314895
106261,0.04056168182977144
106262,0.06508435597409931
106264,0.01711098077700397
106271,0.0272221317667215
106276,0.01636230657390513
106277,0.059690641959468466
106286,0.10306646920828744
106293,0.024268188974903567
106295,0.06183200349427631
106296,0.009946851639503906
106297,0.06600961711186736
106298,0.04696592459514032
106311,0.03309186041652537
106314,0.03678097042001971
106320,0.03373836979622273
106334,0.054629354223069075
106346,0.037990214428504684
106347,0.03598263084390396
106349,0.08851755637655144
106354,0.08566342936116327
106360,0.01515832239939623
106373,0.061112361505152715
106377,0.02219217855633978
106386,0.13331144154546845
106387,0.06866245357151637
106391,0.019611253756747927
106401,0.5163303206569481
106411,0.10428650040886259
106413,0.32597844162370404
106426,0.23002744698849248
106427,0.05847800137315841
106428,0.10650628546799784
106434,0.06521371861578425
106438,0.02443523006350546
106440,0.02625388696887528
106441,0.019723756662030464
106452,0.06171244573083817
106453,0.07950527906167158
106454,0.02424740673106155
106457,0.06381670316170808
106484,0.013517663935404229
106488,0.11189089350848243
106491,0.22311518460677404
106514,0.05874070765480191
106527,0.05612173026303113
106528,0.023254567126327886
106529,0.013259440699136343
106534,0.15919029826642667
106550,0.2551841816622996
106577,0.029041625870122285
106585,0.09175169007112995
106590,0.00665962633060953
106607,0.03461294130597969
106610,0.09323646990686725
106611,0.026436520707961042
106612,0.04406717955864738
106624,0.029491884967471124
106631,0.014209612257491021
106647,0.22328142925405822
106660,0.23029868792746958
106674,0.02443996814990681
106687,0.02251902849552658
106712,0.02372658919833285
106713,0.04637423318377086
106717,0.06930625143439832
106720,0.035728567052388326
106721,0.0983826544974459
106724,0.11236075880227352
106735,0.07221709174042652
106739,0.02928487773272795
106740,0.055704901218533935
106754,0.13855258351016098
106760,0.4461795624302402
106761,0.0652802923690061
106784,0.06920925212452604
106787,0.07019175053602963
106797,0.012496003711126821
106798,0.03970905850849632
106802,0.10741250641206784
106803,0.037761876927434004
106804,0.3024585281069122
106805,0.02422713491917472
106810,0.12324065796423433
106812,0.12671882851940022
106813,0.07424882535910493
106817,0.038641104703690886
106822,0.06435085845076217
106823,0.01803722164305258
106827,0.022241078091965738
106841,0.050798251877140085
106851,0.08192007829148638
106852,0.016667475041016355
106853,0.16131999001374475
106854,0.4199716614130353
106861,0.03801011870886624
106873,0.04233035983318418
106877,0.013890424942343667
106878,0.013908232013620278
106881,0.03477455648141182
106900,0.016671496946061706
106906,0.04941301115803539
106907,0.1983500943844338
106914,0.13591890639653592
106916,0.08197848674976213
106924,0.010500190334382415
106931,0.019754019373177244
106936,0.07286740926124109
106937,0.06887296669101811
106938,0.010101151964137208
106939,0.04955414736510967
106943,0.04332107163435474
106944,0.15123600957460426
106967,0.06569208516658949
106980,0.01698908350983248
106986,0.07285549778004151
106987,0.017451063823632085
106990,0.014813474367718514
107013,0.016495726227346803
107023,0.0767713353249938
107033,0.04634021428480031
107037,0.13670772480536147
107048,0.03154324857612861
107071,0.03422050145599706
107081,0.004107084089255602
107113,0.08361129919908804
107130,0.0351139467571472
107131,0.018480298439915815
107145,0.06654125122863447
107156,0.06160491700484749
107219,0.049060906238270946
107222,0.07090122483211647
107223,0.26280793420168397
107232,0.32040986085704215
107245,0.044420362590986445
107246,0.03692599577537545
107247,0.06304369886604397
107256,0.006804190952088165
107259,0.01072232886606438
107260,0.012855760519030266
107279,0.20213744092881977
107280,0.04021083059807036
107281,0.019158645227914342
107285,0.1108542637455216
107329,0.010332524576586226
107337,0.17625906668930735
107349,0.07325503670068859
107350,0.028964180243339913
107351,0.011200260897542981
107359,0.13680054057111646
107391,0.10226660221968173
107394,0.016737420162167935
107395,0.059330559884028605
107406,0.04215853922900034
107416,0.1097767703409649
107417,0.009947885514276788
107418,0.054170196804768464
107419,0.01931424858513171
107444,0.01995768757593213
107445,0.022869375059123787
107446,0.11633415709429093
107460,0.15045014820502142
107470,0.07009071009625147
107475,0.019096799552457012
107520,0.04093927402023233
107526,0.17690967126438378
107527,0.024728494628841975
107530,0.01425032274920944
107532,0.07402457834523934
107534,0.16531875217476588
107535,0.05427596804744329
107554,0.1107616085007471
107556,0.008949986109519838
107559,0.18143293095381144
107561,0.010864292336808858
107564,0.06097755975328131
107566,0.04784262953601715
107571,0.054158371929726556
107590,0.1630278805393298
107602,0.11446388209384471
107625,0.05069678702634108
107626,0.24388469016336162
107635,0.013642523682979737
107636,0.09175275737356682
107645,0.02819268387093079
107652,0.23259770398163213
107655,0.017532975490683122
107668,0.038002826070395415
107670,0.029021189277906995
107677,0.006730760097602384
107680,0.17622208815108664
107683,0.2931296392533397
107684,0.011181954763208796
107691,0.04011830090494778
107692,0.04368705894332293
107703,0.01554811404274784
107709,0.03408176487208059
107710,0.07100774398067715
107721,0.11194553610416473
107725,0.08710680092542866
107727,0.10666625714138417
107739,0.02976450721469704
107740,0.026777360274106838
107741,0.03751695604451013
107747,0.021537461867162003
107765,0.22080556811117777
107768,0.014193665413637807
107775,0.05991694634358707
107782,0.28693684654916546
107790,0.021668807048608775
107801,0.019611819588461022
107807,0.023905423262769693
107811,0.05366857136292148
107817,0.049670925607180415
107826,0.06533156390118605
107838,0.12875710241581606
107839,0.01869199150658999
107843,0.03380191095574605
107847,0.0631792721485851
107849,0.12823336126972318
107850,0.15823701039697646
107867,0.05210470780915517
107871,0.061251892016739626
107908,0.020396271226094814
107913,0.07030329208188985
107927,0.029876834111911322
107931,0.028482105536907738
107955,0.035133603491425504
107962,0.16091559895965468
107977,0.0218278463891488
107978,0.023968471525290944
107993,0.020921735203607007
108010,0.11003199486265718
108016,0.03035228200667438
108018,0.36061423401272524
108027,0.31455030212668894
108045,0.32766732141969085
108069,0.3751816504734525
108082,0.0463612330158378
108089,0.041666844350033407
108092,0.022611485271791718
108106,0.012906080624504256
108112,0.09206284754832628
108120,0.10108310216677006
108122,0.15958647942511306
108135,0.012921060300852083
108170,0.016439841014801972
108171,0.06581140601328696
108177,0.01185967273696025
108180,0.056479753800716764
108183,0.043671576418194365
108184,0.0184016190963025
108185,0.05275801468218649
108192,0.037572850365275925
108195,0.19197917577959658
108196,0.141873653961597
108218,0.02329479476781584
108219,0.09246826719077067
108243,0.16197540622190035
108249,0.012392737487771711
108251,0.015969537646671545
