id,Y
50273,0.5098279814144139
50274,0.3120714371157129
50275,0.10085971443904203
50276,0.1057052181550745
50277,0.33102504334910376
50278,0.5853507961454336
50279,0.28179701287934306
50280,0.4781325524866345
50281,0.18467444363908303
50282,0.38459087222808286
50283,0.17900001562999185
50284,0.3967231753568761
50285,0.15426907398679138
50286,0.5903710807690843
50287,0.284107799615643
50288,0.8623240662577452
50289,0.38674028783919306
50290,0.6188908656681834
50291,0.33406911047665444
50292,0.13205335947303595
50293,0.3069180978790664
50294,0.04087300438804878
50295,0.3732675711915565
50296,0.33435166286100115
50297,0.6406551470390611
50298,0.6543401131771825
50299,0.6017457293842903
50300,0.2110356544016698
50301,0.41848197853885316
50302,0.42987204599744583
50303,0.27458560685365335
50304,0.578498910636736
50305,0.4175964909581773
50306,0.4280681665315195
50307,0.893838714630003
50308,0.5083896289278559
50309,0.5271408879222379
50310,0.2619554357682137
50311,0.1362456470224827
50312,0.4952931445724562
50313,0.6499380666394043
50314,0.47919212254555854
50315,0.5599028040739196
50316,0.6166076407389467
50317,0.38493918761318147
50318,0.12875669161087283
50319,0.529013105749545
50320,0.17186921792584448
50321,0.5418787458431581
50322,0.3335529775960734
50323,0.6356112485179825
50324,0.7988928987193167
50325,0.41141788943614305
50326,0.5995994280367906
50327,0.44336082073455724
50328,0.5043561218590041
50329,0.44409859823576886
50330,0.11960264309514804
50331,0.5513160667375858
50332,0.41312869269426356
50333,0.42130827387845654
50334,0.14302023305707912
50335,0.7665049328728438
50336,0.4981154091143038
50337,0.24675430312433033
50338,0.24850799914344698
50339,0.40101301676846257
50340,0.1870248304553131
50341,0.46184952712750243
50342,0.4264631698928591
50343,0.357378644870483
50344,0.10597962455429766
50345,0.3207284784589011
50346,0.06514525468818465
50347,0.1973266528049019
50348,0.2135407903334431
50349,0.3563198860621903
50350,0.1440507227791429
50351,0.10393781214487008
50352,0.1736866176731774
50353,0.5179055771877837
50354,0.3192932315320013
50355,0.13142105126911066
50356,0.2427599009316639
50357,0.5198881549810538
50358,0.6788697232530163
50359,0.23656590342265166
50360,0.6158411807688311
50361,0.5116513307875417
50362,0.2615165758185944
50363,0.20291097879613762
50364,0.12060056837232754
50365,0.6264187560248486
50366,0.5434804659863366
50367,0.359227031527577
50368,0.1903830373811051
50369,0.23244510910031618
50370,0.6368672584216324
50371,0.5802431695048119
50372,0.3724048669715068
50373,0.21765749311156624
50374,0.22048701788937128
50375,0.48661961283522276
50376,0.1289314818502408
50377,0.5910418958917641
50378,0.6254697324452391
50379,0.1640994714387477
50380,0.5355020647673417
50381,0.3509935540473899
50382,0.41084264241654644
50383,0.2234003576963932
50384,0.18155563433967303
50385,0.5379228028494739
50386,0.41298764221927203
50387,0.556265360976624
50388,0.29159218718211694
50389,0.31070831453601844
50390,0.1480828672453349
50391,0.5878739525376284
50392,0.4324051686337417
50393,0.4816469723100464
50394,0.31636277101704724
50395,0.5029578933502259
50396,0.052150001716604576
50397,0.12605662985622712
50398,0.6416021730276497
50399,0.3265149226186677
50400,0.5748987865636228
50401,0.48396793395868987
50402,0.47837769643094724
50403,0.11955395869828253
50404,0.5288866539823878
50405,0.34555552850869947
50406,0.557942138792855
50407,0.42353011288493086
50408,0.6639289348584251
50409,0.143417607551421
50410,0.685329871744887
50411,0.08459412290353245
50412,0.30048396671078126
50413,0.38112150295319697
50414,0.1974818097321963
50415,0.4180797349548091
50416,0.07620730209546239
50417,0.5900135397059592
50418,0.29353288187503696
50419,0.5060184859424189
50420,0.31075539531729035
50421,0.3497457736891528
50422,0.35680623870766054
50423,0.5267471814162786
50424,0.2717986573518208
50425,0.3596042645077539
50426,0.4769992677286447
50427,0.3549907795529373
50428,0.3069790792655743
50429,0.38737213540702736
50430,0.7329706810055995
50431,0.4907803049844978
50432,0.4951671896439946
50433,0.22194238334613778
50434,0.46443074304884924
50435,0.4132569380342322
50436,0.3742062509639706
50437,0.11305453232421463
50438,0.15659052338794444
50439,0.6338212433432874
50440,0.8595863858312962
50441,0.1902927296098312
50442,0.15721597390164607
50443,0.11976332573181829
50444,0.8244122060123172
50445,0.8570703348335216
50446,0.6162387904247031
50447,0.1564084753932257
50448,0.26110964959133925
50449,0.24994050152029518
50450,0.4173497206873135
50451,0.22262937711575292
50452,0.2791580475017761
50453,0.04398873964951404
50454,0.44765865561152013
50455,0.34477976262388693
50456,0.4608231346142475
50457,0.29256605434302146
50458,0.19087132355586178
50459,0.5465692238991455
50460,0.4911652364803009
50461,0.26969715928835075
50462,0.17720474420602567
50463,0.4363125301967028
50464,0.3706881474990818
50465,0.24547418699334161
50466,0.08593785501002038
50467,0.3448660019592993
50468,0.0511672356807194
50469,0.31254291770970266
50470,0.06881515676423268
50471,0.7022311236375267
50472,0.2695285767700671
50473,0.2329919083539496
50474,0.318115058178541
50475,0.5435760484787587
50476,0.41472454074732723
50477,0.5656557286459681
50478,0.4918922526646322
50479,0.4964163849873109
50480,0.42307654843806697
50481,0.6424496243558894
50482,0.3152360533139725
50483,0.859841749882766
50484,0.40228244483885384
50485,0.10417617058398451
50486,0.45898620104879967
50487,0.3810588264516308
50488,0.33360932717030256
50489,0.06461913837089706
50490,0.5975955881931451
50491,0.6025135866455029
50492,0.5844792116777682
50493,0.48257799967576104
50494,0.4540798357086475
50495,0.4056207123811746
50496,0.3617992800719646
50497,0.2537878030977515
50498,0.49374569023219833
50499,0.4666221913667693
50500,0.4962733351898106
50501,0.2512792915015939
50502,0.1652373132275484
50503,0.8188324632946146
50504,0.5043527692316448
50505,0.4437310021727579
50506,0.2666171899988987
50507,0.3464992451688358
50508,0.39284418245894337
50509,0.5193462353139728
50510,0.7499698285653562
50511,0.3815576579129512
50512,0.17009084614173894
50513,0.36348419316740554
50514,0.3917690134513474
50515,0.34973132656289013
50516,0.6239759865277247
50517,0.7720347327099873
50518,0.3257565359493729
50519,0.5492880042183282
50520,0.5447969426032014
50521,0.30166392598042663
50522,0.2766121878214161
50523,0.3906073920449422
50524,0.659945869314298
50525,0.5034875512900535
50526,0.7268655269743101
50527,0.5682691244380282
50528,0.27237825267537474
50529,0.12210621041983044
50530,0.3455444105318106
50531,0.256421398306661
50532,0.3341863024704394
50533,0.05585323798889844
50534,0.19539888742567374
50535,0.27539112865223997
50536,0.544961696170122
50537,0.3454487401509167
50538,0.1294311690651938
50539,0.2166683987458499
50540,0.32267059503154694
50541,0.5720477218776725
50542,0.6246764224606763
50543,0.36325404448254095
50544,0.8188717489114716
50545,0.14562651979238828
50546,0.4620803098930213
50547,0.4513998111233013
50548,0.25757605762192154
50549,0.14979963426828016
50550,0.5267407721604919
50551,0.23722334274028473
50552,0.45877659382419606
50553,0.09017033294182317
50554,0.18898069200537654
50555,0.32069586366642094
50556,0.33111511429889895
50557,0.5518858505661356
50558,0.1723940721922011
50559,0.10041258099243941
50560,0.48875216600267984
50561,0.26550057258606774
50562,0.45446866311900114
50563,0.3880518562543243
50564,0.1172130474347647
50565,0.3976075220679827
50566,0.11101487796196025
50567,0.4492172718298183
50568,0.30169011113627103
50569,0.6833388253942028
50570,0.2155478629020418
50571,0.3165052795379408
50572,0.46942888391508836
50573,0.3573892386549486
50574,0.5358509321437828
50575,0.6175857502185943
50576,0.23622786098725834
50577,0.5975553367098235
50578,0.5178723641185214
50579,0.12563050682627844
50580,0.21558195153355222
50581,0.5852939732096257
50582,0.23427529493715124
50583,0.5074609079716113
50584,0.3037681612601201
50585,0.34436948266690875
50586,0.41662931180703167
50587,0.13995659448334843
50588,0.5494111343432051
50589,0.6615962249163011
50590,0.1919114454341935
50591,0.07998859821188542
50592,0.2451474191170399
50593,0.21584770168429665
50594,0.5361054142307049
50595,0.5342021842017926
50596,0.18257763058968882
50597,0.495743330908264
50598,0.8391183737809625
50599,0.3477520269783102
50600,0.21014256344530882
50601,0.48333307551777943
50602,0.1548892447861655
50603,0.5160303443873704
50604,0.07321130854166348
50605,0.2574509118116837
50606,0.6705384246309244
50607,0.19434124647601572
50608,0.11103105636621649
50609,0.48220805664402583
50610,0.42313013851651216
50611,0.29980639158928757
50612,0.1507339390806973
50613,0.32121031790903637
50614,0.5393173469488121
50615,0.45779552439616367
50616,0.19480241963087305
50617,0.47355624542362035
50618,0.3389122241694447
50619,0.1602868718131993
50620,0.2726095825979081
50621,0.11736107843806629
50622,0.5473987217022965
50623,0.4512433944239559
50624,0.13312068386869713
50625,0.06353018244169298
50626,0.517676249038175
50627,0.19219431299470469
50628,0.5332229920251147
50629,0.22827068577342802
50630,0.442100193004057
50631,0.4284315239774478
50632,0.5105467122298468
50633,0.07928491758744814
50634,0.5351086972156766
50635,0.39230732646398936
50636,0.5177930295985708
50637,0.40787127729288164
50638,0.7275835903525952
50639,0.4479395437979377
50640,0.18120751640522834
50641,0.2650981302770265
50642,0.5000986773793727
50643,0.1872476034550069
50644,0.5851381841484917
50645,0.46181588488427633
50646,0.5338386453172338
50647,0.366589884546801
50648,0.1326747749944658
50649,0.5495292902797075
50650,0.09216858157390291
50651,0.15677336328367628
50652,0.2593761600994587
50653,0.4017471007970071
50654,0.4634981292117055
50655,0.0809040212504777
50656,0.5943932771364715
50657,0.3403640318760538
50658,0.23270183232939684
50659,0.31109350226467813
50660,0.6239558831450044
50661,0.6163799467042839
50662,0.6421614120693339
50663,0.09503668979308942
50664,0.46883044904048937
50665,0.4117524417865583
50666,0.22584171507888398
50667,0.2088412011571089
50668,0.3836043610076674
50669,0.20947750395043996
50670,0.06631712610002388
50671,0.2837856819080473
50672,0.40791227702004984
50673,0.3202741622294052
50674,0.5196979228098371
50675,0.256376638363959
50676,0.490237726072523
50677,0.103358643977936
50678,0.14599489286262302
50679,0.508587303995856
50680,0.5786967898488519
50681,0.6503819116494124
50682,0.07653261138601039
50683,0.35084108706421563
50684,0.6631506349935413
50685,0.27200308701687476
50686,0.4959387204523931
50687,0.3752197662710383
50688,0.29178650583709326
50689,0.3388666074652234
50690,0.1890167909728196
50691,0.523685795875024
50692,0.13921214971530216
50693,0.6815334346330316
50694,0.3579431713919331
50695,0.19150585925386543
50696,0.397619798792247
50697,0.2459105819242417
50698,0.24653416464457178
50699,0.48418924223842247
50700,0.43384052778609017
50701,0.3043746061109561
50702,0.5868797693445532
50703,0.48733017476790125
50704,0.17817059656503295
50705,0.42732748225272843
50706,0.38500407057872976
50707,0.5313684206365193
50708,0.24318183688068223
50709,0.25467272398887786
50710,0.6056692514792151
50711,0.6347684199078913
50712,0.46634392085893434
50713,0.5904736730056441
50714,0.24312310857715633
50715,0.42005486143293963
50716,0.571426959790571
50717,0.7564986312137589
50718,0.1998090171101595
50719,0.1341423165106116
50720,0.5889124134390781
50721,0.5714400318104124
50722,0.5556802408826145
50723,0.20076780198828717
50724,0.16009803306691656
50725,0.5185712488278974
50726,0.3059342582725312
50727,0.11095671981742486
50728,0.4367055080704333
50729,0.17164163019300085
50730,0.3487156789174015
50731,0.10407709522760532
50732,0.18755094674659423
50733,0.16619413372493763
50734,0.38007510423708374
50735,0.427558793591778
50736,0.4626873106041981
50737,0.5351143498049169
50738,0.4656001397168132
50739,0.4649123973096778
50740,0.6407773101508938
50741,0.41448860190231074
50742,0.39769313242978743
50743,0.5194263174432667
50744,0.46573873865643206
50745,0.5081098106341817
50746,0.4826481137039045
50747,0.3937339134455454
50748,0.31897438299097364
50749,0.47335495513038867
50750,0.4796623169108395
50751,0.05068475377573737
50752,0.45244628052084
50753,0.6676878342346014
50754,0.5834815365228555
50755,0.6629932639285576
50756,0.6086389397488647
50757,0.4292527649026398
50758,0.21079606820504507
50759,0.14697996488902004
50760,0.6051553463385303
50761,0.08755590070423083
50762,0.42194933432283777
50763,0.47848995044347076
50764,0.5113802830059745
50765,0.052043880765345656
50766,0.11029581300195919
50767,0.4518585838993106
50768,0.35571177357973816
50769,0.20322688749265078
50770,0.41961056794999757
50771,0.714494487024553
50772,0.4819557475160246
50773,0.18357774740596816
50774,0.41354152641588476
50775,0.5706578657607944
50776,0.22701221320785878
50777,0.4493423758596363
50778,0.4895059954232123
50779,0.47219104795127836
50780,0.7146573979360904
50781,0.6375219807929379
50782,0.4560326556302672
50783,0.4304082573319271
50784,0.3237975899535897
50785,0.44288936980673316
50786,0.5344627840599168
50787,0.215932569433411
50788,0.16692762520458593
50789,0.1282813045058395
50790,0.1713114271243483
50791,0.6828812746983873
50792,0.524911952798949
50793,0.2796231929894521
50794,0.444887937149412
50795,0.47810511530082384
50796,0.3025576137066421
50797,0.6177331646847461
50798,0.49810074222442263
50799,0.08595800848933843
50800,0.1639571307346946
50801,0.36226136810968823
50802,0.40218841509862674
50803,0.5238056034070823
50804,0.2225336771156323
50805,0.19385093177143486
50806,0.12145670689428538
50807,0.5310940674776976
50808,0.7839539351213146
50809,0.740251676186152
50810,0.4639829161709041
50811,0.8374201696160799
50812,0.14386796386702178
50813,0.8808058062617142
50814,0.3801282960799992
50815,0.4603444489386449
50816,0.08753651232135518
50817,0.24185243495875955
50818,0.5709999553305449
50819,0.4232290556835309
50820,0.5991734480613297
50821,0.5044022170316925
50822,0.1060389371249039
50823,0.5098029864128298
50824,0.5984337347415339
50825,0.09237966119340275
50826,0.799031583855616
50827,0.11902200816046295
50828,0.5283190949344563
50829,0.4354942783247832
50830,0.4627327978435994
50831,0.52279383384248
50832,0.3789098680573513
50833,0.43798049350196677
50834,0.4902674158832338
50835,0.44032089186211776
50836,0.3324820620815683
50837,0.041626348685626015
50838,0.7080851559368216
50839,0.35042991810354174
50840,0.2779270999800013
50841,0.46035718798356173
50842,0.5795915786934266
50843,0.5627748879034522
50844,0.3120442360602649
50845,0.3771970604104294
50846,0.6933109754040643
50847,0.3355440683598594
50848,0.08416647708602817
50849,0.10254125136501574
50850,0.4850963963951628
50851,0.47372295522500396
50852,0.30490182407073957
50853,0.4582249398421396
50854,0.5952718866461338
50855,0.562056593279158
50856,0.0940532974246911
50857,0.2957427499222979
50858,0.18979508426778674
50859,0.10150827194671264
50860,0.5505025594880479
50861,0.48096981596403315
50862,0.5066841681035203
50863,0.05375204505267567
50864,0.5583915070975137
50865,0.542687893630669
50866,0.04719672453827488
50867,0.17423264975863517
50868,0.3648146290390438
50869,0.14021953580680757
50870,0.45227709505798797
50871,0.29543615944012946
50872,0.4816261123122141
50873,0.3526941177153811
50874,0.4744148147801985
50875,0.4200693992868096
50876,0.3845664337649586
50877,0.5452900937900211
50878,0.1418034602916656
50879,0.41699766874757904
50880,0.5448421123640805
50881,0.6879869738505939
50882,0.44554179156741625
50883,0.46570264343860035
50884,0.44583698732643534
50885,0.13688216678416643
50886,0.20588279997019585
50887,0.18060752322715776
50888,0.74907354286288
50889,0.06797374216641998
50890,0.5420141479500896
50891,0.5386196505070481
50892,0.1607920141539187
50893,0.326094570025762
50894,0.4774171862710406
50895,0.3686277027110513
50896,0.32397750142232307
50897,0.5523027428030967
50898,0.19382460801059598
50899,0.0629437014916475
50900,0.24013146694738088
50901,0.17083175560086103
50902,0.18209886854003948
50903,0.5379781509959
50904,0.2275748789914859
50905,0.5626450879768568
50906,0.19238815719748473
50907,0.5418431333551942
50908,0.37753346213554584
50909,0.11483537645068614
50910,0.2935134964154542
50911,0.4448574054590451
50912,0.6206578982012609
50913,0.46980203131936005
50914,0.4778453420401689
50915,0.7994958395971832
50916,0.6535275916714535
50917,0.5021139771231083
50918,0.5899047626503802
50919,0.218723319443529
50920,0.21348574388325747
50921,0.2916539302867046
50922,0.4909653205011413
50923,0.4840207058799224
50924,0.235998394985944
50925,0.15704296941044996
50926,0.5126770374752231
50927,0.20005955248329954
50928,0.5329861137787361
50929,0.3277974073813034
50930,0.24188379434522467
50931,0.3638114562519398
50932,0.1322570570662387
50933,0.549634066376559
50934,0.1547034237510271
50935,0.281147523487532
50936,0.226361210974366
50937,0.4119174599660659
50938,0.3959129926483858
50939,0.0997887756665251
50940,0.47148586037067763
50941,0.4586625078377092
50942,0.4825094813120454
50943,0.3398084260196453
50944,0.4606927663768317
50945,0.4835950221445314
50946,0.0739865574055023
50947,0.4506828005611162
50948,0.3023934986796998
50949,0.18694905193663391
50950,0.5030997476776061
50951,0.5383568329178936
50952,0.5074137827397094
50953,0.4076640160250009
50954,0.4927164182860164
50955,0.1702982770125329
50956,0.4014339444573888
50957,0.6303530892817927
50958,0.41504729094104154
50959,0.39947855800080556
50960,0.42347918688622993
50961,0.502061977127437
50962,0.5093254357153891
50963,0.5109189462459591
50964,0.06549029701516211
50965,0.24785350397374922
50966,0.535428325984541
50967,0.3365846149356414
50968,0.5792705326203523
50969,0.20502096116253074
50970,0.4523884812036798
50971,0.537016447237918
50972,0.3440356975469746
50973,0.10750258239765179
50974,0.908925623866974
50975,0.2474079761312398
50976,0.5236410624951371
50977,0.6300981325539362
50978,0.5267213475260504
50979,0.48164984498591873
50980,0.07203962665414432
50981,0.3103582950966119
50982,0.2541977699987812
50983,0.5391681889128539
50984,0.3115283721230866
50985,0.5687164823183243
50986,0.42453227586910897
50987,0.5467387957889743
50988,0.4788485272621703
50989,0.48028556171816317
50990,0.5163475203945875
50991,0.2760301420788586
50992,0.08277926228040319
50993,0.5496000283462192
50994,0.4579880195547678
50995,0.36529784369135426
50996,0.5111605491809185
50997,0.508624256687174
50998,0.6239848634067949
50999,0.635797404978296
51000,0.2910960728177126
51001,0.06768450971487938
51002,0.13128535935830613
51003,0.59034847853691
51004,0.33362787395338106
51005,0.2212791535859631
51006,0.07922352653274416
51007,0.19286885935288015
51008,0.7583025825687314
51009,0.23813332851862165
51010,0.08754112027432881
51011,0.27140429993093496
51012,0.4905605481741118
51013,0.5141271406537165
51014,0.2534266169167882
51015,0.5696387849989247
51016,0.3357405464566562
51017,0.28979586610205066
51018,0.5194237276839639
51019,0.6543125873645017
51020,0.30252300067039234
51021,0.4719127220665768
51022,0.22923549264990853
51023,0.505859711153092
51024,0.11461370244571378
51025,0.19524915754567468
51026,0.9032946511992523
51027,0.1514115839045617
51028,0.25209649333529854
51029,0.5559840326117237
51030,0.12951307566296844
51031,0.25234064460725575
51032,0.320777075159626
51033,0.3215682322590391
51034,0.1236996859651543
51035,0.5035880186487756
51036,0.3539153671761706
51037,0.5320998242037764
51038,0.1652177904649251
51039,0.4320222187422702
51040,0.3140094838514037
51041,0.11670716190860747
51042,0.7080460974741875
51043,0.3020810742131988
51044,0.7355246676947498
51045,0.4836627305716763
51046,0.5573727032144193
51047,0.6125641323782208
51048,0.09287683719564493
51049,0.5660094367495324
51050,0.2676533123080865
51051,0.11665826642873271
51052,0.39720599624722425
51053,0.2220338548885749
51054,0.278681935651656
51055,0.4151260295412441
51056,0.09010637671620868
51057,0.2033370391003858
51058,0.43018296050379373
51059,0.2645881243560296
51060,0.7295954287981706
51061,0.05748031328438219
51062,0.4587252976547837
51063,0.18387324798620175
51064,0.0985275663323905
51065,0.6236500643111766
51066,0.7013954709437106
51067,0.43034519269727095
51068,0.37097912793987564
51069,0.4502709510076697
51070,0.39984453194938385
51071,0.6372731399986228
51072,0.4518013711283448
51073,0.5900505950441395
51074,0.5137233878042029
51075,0.05176673291256671
51076,0.6656103408673084
51077,0.11330917232399634
51078,0.3194225436701684
51079,0.6291809055486401
51080,0.40183302832325846
51081,0.1949569348975501
51082,0.48402284690815783
51083,0.10469162343566704
51084,0.5801279780833207
51085,0.636578671065166
51086,0.2363783495194377
51087,0.24636046998026281
51088,0.3829379304740793
51089,0.26069238284187746
51090,0.38800079359516604
51091,0.40917791463289027
51092,0.2798563652495185
51093,0.14442445009097796
51094,0.5868797463618463
51095,0.143205056619491
51096,0.5844379409328792
51097,0.3858667447080899
51098,0.1640565959416908
51099,0.12707275383872213
51100,0.3521421058748742
51101,0.3874518168675799
51102,0.21788720728471728
51103,0.6356134793453421
51104,0.07004341953936492
51105,0.23757991116407653
51106,0.2406773016715542
51107,0.14896349644147255
51108,0.6307871421424497
51109,0.6103562391398252
51110,0.5213634106511127
51111,0.3487759015526008
51112,0.2985159109110288
51113,0.1206088621097478
51114,0.6034645779564817
51115,0.5750758090950747
51116,0.4684591891009076
51117,0.5224836711695947
51118,0.5363811618991431
51119,0.44524167087693456
51120,0.10420671367857474
51121,0.20272148352668123
51122,0.1818500564756724
51123,0.37606310080454697
51124,0.12783281505116822
51125,0.43017901509428463
51126,0.24497501080992642
51127,0.09550135032276462
51128,0.23711399972091274
51129,0.6177993780795122
51130,0.5122000392607733
51131,0.5853029745273741
51132,0.5108740722102123
51133,0.3021595152559342
51134,0.3726105961779374
51135,0.18199415679828282
51136,0.43544278784722296
51137,0.07992949242005364
51138,0.5040116881885659
51139,0.658035134769885
51140,0.750667364691561
51141,0.34097618523562945
51142,0.15774022870570112
51143,0.11160595714216673
51144,0.17856811172535333
51145,0.53219015263453
51146,0.03902299925322931
51147,0.409932817572924
51148,0.07710741573584015
51149,0.42056672748251084
51150,0.12590354075852855
51151,0.45413283641042473
51152,0.6917804429098107
51153,0.4193721244941033
51154,0.1501681974733434
51155,0.31578733867108205
51156,0.07025894489826615
51157,0.5522875477604344
51158,0.3392906060513817
51159,0.06294797365127876
51160,0.4993010217692626
51161,0.15732863207391026
51162,0.6114962706410324
51163,0.1411620897128805
51164,0.4653235613135864
51165,0.8600732093244987
51166,0.3514130675124199
51167,0.4740598195782229
51168,0.43736288569242066
51169,0.5495047596346562
51170,0.5261740994485088
51171,0.2548003885004867
51172,0.6485107568767965
